0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0
0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,1,18,3,0,3,0,1,6,1,0,0,0,0,0,3,1,0,0
5,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,8,1,0,0
15,0,0,17,1,0,7,1,13,3,12,2,0,0,0,0,1,1,0,0
4,0,0,71,2,0,3,4,0,2,7,0,0,8,0,0,3,0,0,3
54,0,0,5,6,3,14,2,1,3,3,4,0,0,0,0,16,2,0,0
2,0,0,9,3,0,1,0,0,1,0,1,0,44,0,0,0,1,0,0
5,0,0,0,4,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0
7,0,0,3,1,0,1,0,9,1,0,0,0,0,0,0,11,0,0,0
9,0,0,12,1,0,7,3,8,2,5,1,0,0,0,0,19,2,0,0
4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
4,0,0,1,3,0,2,3,1,1,4,4,0,0,0,0,6,1,0,0
1,0,0,31,2,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0
0,0,0,4,1,0,1,1,0,6,1,0,0,0,0,0,2,0,0,0
29,1,0,47,11,0,15,4,0,0,2,3,0,20,0,0,11,6,0,0
5,0,0,5,4,0,1,3,2,2,2,2,0,0,0,0,3,0,0,0
0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,0,1,16,5,0,3,3,0,5,5,3,0,0,0,0,5,1,0,0
8,0,0,39,7,0,3,3,0,15,8,5,0,0,0,0,4,4,0,0
2,0,0,2,2,0,0,3,0,2,1,0,0,0,0,0,3,1,0,0
6,0,0,3,0,0,1,0,12,1,4,3,0,0,0,1,6,0,0,0
0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0
10,0,0,7,5,0,3,1,3,1,0,1,0,0,0,0,5,0,0,0
3,1,0,16,2,0,1,1,2,1,1,1,0,0,0,0,2,0,2,0
30,0,13,31,14,0,2,7,26,8,3,10,0,0,0,2,8,4,0,0
0,0,0,11,4,0,1,2,0,3,3,3,0,0,0,0,0,0,0,0
0,0,0,62,5,2,1,0,8,4,3,1,0,0,0,0,13,1,0,0
5,1,0,4,0,0,2,1,2,2,2,0,0,0,0,0,1,0,0,0
20,0,0,32,4,0,10,4,0,1,10,2,0,0,0,0,8,0,0,0
17,0,0,3,3,0,13,3,0,3,2,1,0,0,0,0,4,1,0,0
112,0,0,36,18,1,44,16,43,17,37,10,1,0,0,0,64,7,0,0
3,0,0,3,1,0,3,1,0,0,2,0,0,2,0,0,3,0,0,0
6,0,0,7,0,0,1,1,1,3,3,0,0,0,0,0,1,0,0,0
2,0,0,5,1,1,0,0,4,1,1,0,0,0,0,0,1,1,0,0
5,0,0,3,3,0,4,2,0,0,2,1,0,0,0,0,1,0,0,0
1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0
2,0,0,0,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0
25,0,0,7,2,0,1,7,0,5,7,0,0,0,0,0,3,3,0,0
7,0,0,25,6,0,6,1,3,0,2,2,0,0,0,0,8,1,0,0
0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0
0,0,0,6,1,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0
8,0,0,5,2,0,0,0,5,1,3,1,0,0,0,0,2,1,0,0
2,0,0,5,1,0,1,0,3,1,0,1,0,0,0,0,1,1,0,0
0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0,0,6,0,0,1,0,5,1,0,1,0,0,0,0,2,0,0,0
13,0,0,25,3,1,4,0,8,6,2,4,0,0,1,0,6,2,0,0
4,0,0,7,1,1,1,0,3,2,1,1,0,0,0,0,2,0,0,0
2,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0,4,0,0,0
5,0,0,22,1,0,0,2,1,2,0,1,0,0,0,0,5,4,0,0
4,1,0,19,4,0,3,0,5,1,3,2,0,0,0,0,1,4,5,0
5,0,0,2,4,0,2,2,0,0,1,0,1,3,0,0,1,1,0,0
3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0
7,0,0,3,0,0,1,2,0,0,1,0,0,38,0,0,0,0,0,0
4,0,0,0,1,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0
5,0,0,3,1,0,4,1,0,0,4,0,0,0,0,0,4,0,0,0
2,0,0,29,1,0,0,0,3,1,1,0,0,0,0,0,4,0,0,0
16,0,0,6,3,0,8,1,0,2,2,1,0,0,0,0,6,1,0,0
0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,1,0,0
23,0,0,31,4,0,13,2,10,0,15,0,0,0,1,0,12,1,0,0
46,0,0,14,6,3,17,1,1,1,0,0,0,0,1,0,14,1,0,0
7,0,0,3,3,0,4,1,0,0,3,0,0,3,0,0,1,1,0,0
4,0,0,5,2,0,2,1,0,0,0,1,0,0,0,0,4,2,0,0
1,0,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26,0,1,21,5,1,3,3,11,8,2,1,0,0,0,0,4,2,0,0
3,0,0,20,0,0,1,0,0,2,1,3,0,0,0,0,1,0,0,0
44,2,0,9,4,0,10,4,0,1,5,7,0,0,0,0,16,6,0,0
24,0,0,49,12,0,8,3,0,0,0,1,0,20,0,0,13,3,0,0
9,0,0,5,4,0,3,3,1,2,0,0,0,0,0,0,4,0,0,0
1,0,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
40,0,0,31,6,0,19,2,0,0,3,4,0,0,0,0,11,0,0,3
4,2,0,5,2,0,1,2,6,3,2,1,0,0,2,0,3,1,0,0
8,0,0,14,1,0,2,0,7,0,0,2,0,0,0,0,6,0,0,0
3,0,0,7,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,6,1,0,2,0,1,0,0,0,0,5,0,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5
10,0,0,2,1,0,1,2,1,3,1,1,0,0,0,0,0,2,0,0
2,0,0,163,1,0,1,9,0,0,3,0,0,0,0,0,2,1,0,0
4,0,0,5,2,0,0,1,7,2,1,1,0,0,0,0,2,1,0,0
0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0
0,0,0,144,0,0,1,0,0,4,6,0,0,9,0,0,4,0,0,10
0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,6,2,0,0,0,4,1,0,2,0,0,0,0,2,1,0,0
0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6,0,0,15,1,0,0,0,4,1,3,0,0,0,0,0,7,1,0,0
1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0
2,0,0,4,1,0,0,0,5,2,1,0,0,0,0,0,1,0,0,0
3,0,0,1,0,0,1,0,3,1,1,0,0,0,0,0,2,1,0,0
1,0,0,8,0,0,3,2,0,3,1,0,0,0,0,0,3,0,0,0
3,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
3,0,0,2,0,0,1,0,8,1,2,0,0,0,0,0,5,1,0,0
3,0,0,9,6,0,1,1,3,0,6,5,0,0,0,0,9,0,0,0
4,0,0,3,1,0,3,1,8,1,1,2,0,0,0,0,6,0,0,0
1,0,1,6,0,0,3,0,0,4,0,0,0,0,0,0,1,0,0,0
1,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0
2,0,2,1,1,0,2,2,0,2,3,1,0,2,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4,0,0,1,2,0,1,0,5,1,1,0,0,0,0,0,2,0,1,0
17,0,0,5,1,0,1,0,2,0,2,2,0,0,0,0,4,2,0,0
9,0,0,14,7,0,3,0,5,2,2,1,0,0,0,0,6,2,0,0
10,0,0,63,2,0,1,2,0,2,7,4,0,3,0,0,5,2,0,3
78,3,0,42,7,0,39,5,1,2,4,1,0,0,1,0,20,11,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5
42,0,0,10,8,0,18,1,4,1,3,3,0,0,0,0,11,1,0,0
29,0,0,24,5,3,7,3,0,0,14,3,0,0,0,0,17,1,0,0
4,0,0,1,2,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0
1,0,0,4,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0
96,0,0,40,24,1,24,10,28,8,16,12,0,77,0,0,45,8,0,0
6,0,0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0
5,0,0,1,2,1,0,1,9,2,1,6,0,0,0,0,12,1,3,0
60,0,0,8,2,10,15,2,12,0,19,0,0,0,0,0,9,2,0,3
10,0,0,33,4,0,5,2,0,3,11,4,0,0,0,0,5,0,0,3
2,1,0,21,1,0,1,1,6,3,0,1,0,0,0,0,2,0,5,0
116,4,0,19,34,0,13,8,8,280,19,16,0,242,2,0,41,14,0,3
2,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0
40,0,0,31,6,0,19,2,0,1,3,4,0,0,0,0,11,0,0,3
3,0,0,1,1,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0
0,0,0,8,3,0,3,2,0,3,2,3,0,0,0,0,0,0,0,0
15,0,0,0,0,1,4,0,3,1,2,0,0,0,0,0,2,1,2,0
1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0
5,0,0,34,2,0,3,1,16,2,4,2,0,0,0,1,1,0,0,0
11,0,0,0,0,0,1,1,2,4,1,0,0,0,0,0,6,3,0,0
9,0,0,2,0,0,2,0,8,1,1,0,0,0,0,0,4,1,0,0
24,0,1,5,2,0,7,0,0,3,0,4,0,0,0,0,8,1,0,0
10,0,0,51,1,0,0,1,0,2,2,1,0,7,0,0,6,1,0,0
26,0,0,0,9,0,4,3,10,3,3,0,0,0,1,0,11,2,0,0
5,0,0,2,2,0,0,0,12,1,1,5,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
302,2,0,92,38,6,65,35,57,3131,13,6,1,0,1,2,148,17,0,0
10,0,0,13,2,0,7,1,1,0,3,3,0,0,0,0,5,3,0,0
14,2,0,32,0,0,11,0,17,2,3,3,0,0,0,0,3,1,12,0
2,1,0,1,0,0,1,2,0,0,0,1,0,1,0,0,2,0,0,0
4,0,0,0,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0
6,0,0,15,1,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0
20,0,0,16,11,0,7,1,7,3,12,2,0,0,0,0,12,3,0,0
4,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0
9,0,0,1,2,1,0,1,14,1,2,0,0,0,0,0,5,3,0,0
7,0,0,0,0,2,0,1,1,3,2,2,0,0,1,0,5,1,0,0
7,1,0,22,0,0,2,1,2,3,1,1,0,0,0,0,3,0,6,0
17,0,0,13,3,0,3,1,8,0,0,2,0,4,0,0,7,1,0,2
8,0,0,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,2,1,0,0,0,4,1,0,1,0,0,0,0,1,0,1,0
21,0,0,123,9,0,1,9,0,2,7,0,0,43,0,0,17,2,0,3
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5
2,0,0,0,1,0,2,0,3,1,1,2,0,0,0,0,2,0,0,0
13,0,0,5,3,0,1,1,8,3,7,3,0,0,0,0,16,5,0,0
6,0,0,7,1,0,2,0,9,1,3,2,0,0,0,0,2,0,0,0
12,0,0,14,2,1,1,3,7,7,4,0,0,0,0,0,4,1,0,0
0,0,0,9,3,0,1,2,0,3,2,3,0,0,0,0,0,0,0,0
16,0,0,34,10,0,12,2,6,2,9,0,0,0,0,1,11,2,0,0
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2,0,0,6,0,0,0,1,7,1,0,0,0,0,0,0,0,0,1,0
18,0,0,153,8,0,7,4,0,2,7,2,0,7,0,0,13,4,0,3
2,0,1,6,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0
9,0,0,0,3,0,1,1,3,2,0,2,0,0,1,0,3,1,0,0
1,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0
4,0,0,8,0,0,1,0,0,6,1,1,0,0,0,0,1,0,0,0
0,0,0,11,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0
2,0,0,1,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0
16,0,0,5,2,0,3,0,5,1,2,0,0,0,1,0,4,2,0,0
6,0,0,1,0,1,6,0,2,0,0,1,0,0,1,0,4,0,0,0
0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
8,0,0,6,2,0,1,1,1,1,1,0,0,0,0,0,10,1,0,0
4,0,1,1,0,0,1,1,2,3,1,0,0,0,0,0,0,0,0,0
3,0,1,6,2,0,1,1,3,1,0,0,0,0,0,0,2,0,0,0
4,0,0,3,0,0,4,0,3,1,2,2,0,0,0,0,0,0,0,0
5,0,0,94,0,0,4,5,2,1,7,2,0,0,0,0,4,1,0,4
20,0,0,220,3,0,4,5,0,3,2,2,0,0,0,0,1,0,0,0
5,0,0,0,2,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0
0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,2,0
4,0,0,68,1,0,2,2,0,12,1,0,0,0,0,0,0,1,0,0
2,0,1,4,0,0,1,0,3,3,0,0,0,0,0,0,2,1,0,0
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,8,3,0,1,2,0,3,2,3,0,0,0,0,0,0,0,0
1,0,1,6,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0
5,1,0,12,0,0,0,1,2,2,3,6,0,0,1,0,2,2,0,0
3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5
1,0,0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0
1,0,0,10,1,0,1,0,0,6,1,1,0,0,0,0,2,0,0,0
24,0,0,10,12,0,9,0,18,2,2,7,0,0,0,0,12,5,0,0
8,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0
1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0
5,0,0,2,3,0,2,1,0,0,2,1,1,4,0,0,3,0,0,0
1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
3,0,1,6,0,5,1,0,0,4,0,1,0,0,0,0,0,1,0,0
0,0,0,8,2,0,1,1,0,0,2,1,0,2,0,0,2,1,0,0
4,0,0,0,1,0,4,1,1,1,1,1,0,0,0,0,3,2,0,0
0,0,1,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0
6,0,0,3,2,0,1,0,0,1,1,1,0,0,0,0,10,0,0,0
1,0,1,7,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
4,0,0,2,2,0,2,2,0,2,2,1,0,1,0,0,5,1,0,0
9,0,0,12,2,0,1,0,2,1,0,0,0,0,0,0,4,1,0,0
21,0,0,229,6,0,5,1,0,0,2,0,1,16,0,0,11,3,0,0
6,0,0,7,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
7,0,1,30,4,0,3,2,4,6,1,0,0,0,0,0,7,0,0,0
10,0,0,12,2,0,3,0,10,1,3,0,0,0,0,0,3,2,0,0
3,0,1,12,3,0,1,0,0,3,0,0,0,0,0,0,10,1,0,0
2,0,0,0,1,0,1,0,2,1,1,0,0,0,0,0,2,2,0,0
3,1,0,7,1,0,0,1,0,1,3,1,0,0,0,0,2,2,0,0
0,0,1,6,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
4,0,0,3,1,0,2,1,4,1,2,1,0,0,0,0,2,1,0,0
0,0,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2,0,0,1,0,0,3,1,0,1,1,0,0,0,0,0,2,0,0,0
14,0,0,6,3,0,7,2,1,1,0,3,0,0,1,0,6,1,0,0
105,0,0,219,42,0,36,11,42,2,35,1,1,19,3,0,33,5,0,0
0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2,2,0,6,2,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
11,1,0,30,0,0,0,3,7,3,3,3,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,74,15,0,10,0,2,7,9,33,2,0,0,0,20,4,0,0
0,0,1,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2,0,1,6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
3,0,0,7,0,0,1,0,2,1,0,0,0,0,1,0,2,0,0,0
4,0,0,2,1,0,1,1,0,0,1,2,0,0,0,0,3,0,0,0
15,1,0,30,2,0,3,4,12,3,2,1,0,0,1,0,2,1,5,0
6,0,0,29,3,0,2,0,3,1,2,0,0,0,0,0,6,1,0,0
4,0,0,2,1,0,3,0,0,0,0,0,0,0,1,0,3,4,0,0
7,0,0,44,0,0,1,2,0,2,7,5,0,3,0,0,3,0,0,3
107,0,0,42,36,8,50,7,5,29,22,9,0,0,0,0,38,21,0,0
2,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0
9,0,0,11,4,0,2,1,8,0,0,2,0,0,0,0,4,0,0,0
22,0,0,12,5,2,7,1,0,5,1,3,0,0,1,0,10,5,0,0
3,0,0,9,5,0,2,0,3,3,0,0,0,0,0,0,4,1,0,0
0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,0,0,37,6,0,10,2,0,0,7,0,0,21,0,0,14,2,0,0
2,0,0,45,5,0,4,0,1,2,0,0,0,0,0,0,2,2,0,0
5,0,0,0,3,0,1,0,3,1,0,0,0,0,0,0,7,0,0,0
0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0
5,0,0,4,1,0,0,0,4,2,1,1,0,0,0,0,4,0,0,0
5,0,0,0,1,1,0,0,0,1,2,3,0,0,0,0,1,0,0,0
70,0,0,17,11,0,20,5,6,4,4,2,0,0,0,0,32,3,0,0
6,1,0,16,4,0,0,3,3,3,2,1,0,0,0,0,4,2,0,0
8,0,0,12,7,0,1,0,0,4,3,0,0,0,0,0,2,1,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,0,0,17,6,0,8,1,0,0,2,4,0,2,0,0,4,0,0,3
0,0,0,7,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0
0,0,0,11,4,0,1,2,0,3,3,3,0,0,0,0,0,1,0,0
2,0,0,1,0,0,0,1,0,2,1,1,0,4,0,0,4,0,0,0
4,0,0,11,4,0,2,0,9,1,1,5,0,0,0,0,4,2,2,0
18,0,0,11,0,0,13,2,6,4,6,1,0,2,1,0,8,3,0,0
2,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,0,76,0,0,6,2,4,2,9,7,0,1,0,0,5,0,0,3
11,1,0,1,0,0,3,1,5,2,1,2,0,0,0,0,4,1,0,0
12,0,1,11,3,0,3,0,6,4,1,0,0,0,0,0,2,2,0,0
8,0,0,31,5,0,3,0,5,1,2,0,0,7,0,0,10,0,0,0
9,0,0,10,1,0,2,0,6,2,5,2,0,0,0,0,7,1,0,0
4,0,0,1,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0
33,0,0,41,2,0,10,1,2,2,2,1,0,0,0,0,10,4,0,0
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12,0,0,25,10,0,3,2,2,8,10,3,0,0,0,0,3,5,0,0
2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3,0,0,15,0,0,3,1,1,1,2,0,0,9,0,0,1,1,0,0
4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0
4,0,0,12,1,0,1,0,1,2,1,2,0,0,0,0,1,1,0,0
1,0,0,8,2,0,0,0,3,1,1,0,0,0,0,0,7,0,0,0
2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,0,0,7,2,0,1,0,5,1,0,1,0,0,0,0,7,0,0,0
0,0,0,21,0,0,0,1,2,1,0,0,0,0,0,0,4,0,0,0
3,0,1,1,1,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0
2,0,1,7,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0
3,0,0,81,2,0,1,2,0,2,7,6,0,10,0,0,3,4,0,3
11,0,0,9,5,0,12,2,20,0,10,0,0,0,1,0,14,1,0,0
8,0,0,0,2,0,3,2,0,1,1,0,0,0,0,0,6,1,0,0
7,0,0,3,2,0,4,0,3,2,1,0,0,0,0,0,3,0,0,0
12,0,0,11,3,0,5,3,14,4,5,2,0,0,0,0,15,2,0,0
7,0,0,5,4,0,4,0,5,1,4,1,0,0,0,0,1,2,0,0
209,0,0,164,66,0,97,11,14,28,36,8,0,0,6,0,121,42,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76,1,0,59,15,0,33,12,14,2,24,6,1,18,3,0,81,8,0,0
4,0,0,3,2,1,1,2,7,2,4,2,0,0,0,0,2,0,0,0
1,0,0,1,0,0,2,1,2,1,0,1,0,0,0,0,0,0,1,0
7,0,0,1,0,0,4,0,7,1,1,0,0,0,0,0,5,0,2,0
1,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0
3,0,0,0,1,0,0,4,0,0,1,1,0,7,0,0,2,1,0,0
19,0,0,11,8,0,1,2,12,2,2,4,0,0,0,0,5,1,0,0
5,0,0,6,2,0,1,3,0,0,0,0,0,0,0,0,8,0,0,0
9,1,1,8,1,0,3,1,0,4,1,0,0,0,0,0,2,2,0,0
10,0,0,8,2,0,6,0,5,0,0,3,0,0,0,0,12,2,0,0
0,0,0,1,1,0,0,1,0,2,2,0,0,0,0,0,6,1,0,0
0,0,0,11,0,0,0,0,0,0,0,0,0,96,0,0,1,0,0,0
10,0,0,10,4,0,6,1,0,0,3,0,0,0,0,0,6,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8,0,1,12,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
9,0,0,12,3,0,5,2,2,4,5,3,0,0,0,0,5,1,0,0
0,0,0,5,1,0,0,0,2,1,0,2,0,0,0,0,2,0,0,0
5,0,0,7,1,0,2,1,0,2,1,0,0,0,0,0,1,0,0,0
7,0,0,8,0,0,1,2,5,0,1,0,0,0,0,0,2,1,0,0
2,0,0,2,0,0,1,2,0,0,2,1,0,0,0,0,1,0,0,0
0,0,0,0,0,1,1,0,6,1,0,0,0,0,0,0,3,0,0,0
52,0,0,169,17,1,16,5,15,1,11,20,0,1,1,0,51,10,0,0
0,0,0,5,4,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0
1,0,0,0,3,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0
3,0,1,11,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0
1,0,0,36,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0
8,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0
3,0,0,4,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0
64,1,0,9,12,0,18,4,0,5,9,4,0,0,0,0,25,6,0,0
4,0,0,4,1,0,3,1,4,4,5,0,0,0,0,0,6,0,0,0
3,0,0,50,0,0,2,3,2,0,0,0,0,0,0,0,1,0,0,0
0,0,0,7,0,0,0,2,0,0,2,2,0,0,0,0,1,0,0,0
1,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
1,0,0,19,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
8,0,0,2,0,0,1,1,4,1,0,0,0,0,0,0,2,1,0,0
23,0,0,12,13,0,9,3,17,0,1,1,0,0,0,0,17,2,0,0
3,0,0,1,2,0,2,1,4,0,0,0,0,0,0,0,2,0,0,0
7,0,0,3,3,1,5,1,3,2,2,1,0,0,0,0,2,1,0,0
5,0,0,4,1,0,2,1,1,1,1,0,0,0,0,0,0,1,0,0
107,0,0,300,39,2,36,11,35,2,42,3,0,0,3,0,33,6,0,0
0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0
3,0,0,27,1,0,3,0,0,1,0,3,0,0,0,0,10,0,0,0
6,0,0,5,3,0,1,1,3,1,1,0,0,0,0,0,6,1,0,0
4,0,0,8,0,0,1,0,0,6,1,1,0,0,0,0,1,0,0,0
2,1,0,7,2,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0
18,0,0,7,4,0,9,1,2,2,4,4,0,0,0,0,15,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,13,2,0,1,1,2,2,1,1,0,0,0,0,2,0,0,0
4,0,0,2,1,0,1,1,0,0,1,2,0,0,0,0,3,0,0,0
1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0
3,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
2,0,0,3,3,0,3,0,2,1,0,1,0,0,0,0,2,0,0,0
35,0,0,67,10,0,7,5,10,1,12,11,0,44,0,0,31,5,0,2
1,0,0,9,0,1,0,2,0,0,1,1,0,2,0,0,1,1,0,0
19,0,0,20,7,1,8,2,15,1,7,0,0,0,0,1,12,2,0,0
21,0,0,9,4,5,7,0,8,1,7,4,0,0,0,0,7,1,0,0
20,0,0,10,6,1,7,2,0,2,13,9,0,0,0,0,12,4,0,0
8,0,0,0,5,0,1,0,2,1,1,0,0,0,1,0,9,0,0,0
15,0,1,9,3,0,4,2,2,4,1,0,0,0,0,0,13,3,0,0
5,0,0,5,1,0,4,1,4,1,0,0,0,0,0,0,4,2,0,0
19,0,0,26,7,1,8,3,15,1,7,0,0,0,0,1,12,2,0,0
4,0,0,5,2,0,2,3,3,1,0,0,0,0,0,0,2,1,0,0
2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,1,0,32,2,0,2,2,5,3,1,2,0,0,0,0,4,2,7,0
4,0,0,9,0,2,1,1,1,0,0,0,0,0,0,0,2,1,0,0
24,0,0,10,3,0,7,3,0,1,2,1,0,0,0,0,1,3,0,0
4,0,0,2,1,0,3,0,0,3,1,0,0,0,0,0,2,2,0,0
