0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
31,1,0,45,14,0,16,4,0,0,1,0,0,20,0,0,14,4,0,0
2,0,0,0,1,0,0,0,3,3,1,0,0,0,0,0,1,0,0,0
3,0,1,10,1,0,3,0,0,1,1,0,0,0,0,0,1,2,0,0
7,0,0,10,2,0,3,0,3,0,3,3,0,0,0,0,4,0,0,0
15,0,0,14,2,0,4,2,0,0,14,3,0,0,0,0,9,3,0,0
1,0,0,12,6,0,2,2,0,4,8,3,0,0,0,0,1,2,0,0
10,0,0,22,3,0,4,3,0,1,5,2,0,246,0,0,6,1,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,0,0,4,2,0,2,1,5,1,1,1,0,0,0,0,7,1,0,0
5,0,0,8,0,0,4,0,0,0,2,0,0,0,0,0,3,1,0,0
1,0,0,3,0,0,0,0,0,5,0,1,0,0,0,0,2,0,0,0
2,2,1,21,1,1,0,1,1,4,1,1,0,0,0,0,1,1,0,0
3,0,0,18,1,0,3,0,0,0,2,1,0,14,0,0,0,1,0,2
3,1,1,0,0,0,1,0,0,2,3,1,0,0,0,0,0,1,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,6,0,0,0,2,1,4,0,0,0,0,0,0,3,1,0,0
0,0,0,7,0,0,0,2,0,0,2,2,0,0,0,0,1,0,0,0
9,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,5,3,0,0
5,0,0,16,3,1,3,1,7,1,2,2,0,0,2,0,5,0,0,0
12,0,0,1,2,0,4,0,5,0,2,2,0,0,0,0,4,0,0,0
2,0,0,7,0,0,1,0,0,1,0,1,0,9,0,0,0,1,0,0
1,0,0,9,1,0,1,1,0,2,0,0,0,0,0,1,2,1,0,0
3,0,0,20,2,0,3,1,2,2,1,2,0,0,0,0,0,2,0,0
2,0,1,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
10,0,0,2,4,0,2,3,0,3,2,0,0,7,0,0,5,2,0,0
24,0,0,2,5,1,4,4,1,2,3,3,0,0,0,0,5,0,0,0
1,0,0,0,0,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0
10,0,0,9,3,1,0,1,12,1,2,4,0,0,0,0,7,1,0,0
27,0,0,12,18,0,10,5,20,0,4,4,0,0,0,0,27,1,0,0
14,0,0,13,5,0,1,0,2,3,4,2,0,0,0,0,4,3,0,0
5,0,0,10,1,0,0,0,3,1,1,0,0,0,0,0,1,1,0,0
8,0,0,7,2,0,3,2,6,1,1,0,0,0,0,0,4,1,0,0
3,1,0,12,1,0,1,0,1,1,0,1,0,0,0,0,3,1,5,0
1,0,0,5,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
11,0,0,5,1,1,4,0,2,0,2,1,0,0,0,0,8,2,0,0
1,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0,0,2,1,0,2,0,0,3,3,2,0,0,1,0,5,2,0,0
2,0,0,2,1,0,0,1,0,2,1,2,0,0,0,0,1,1,0,0
38,0,0,76,9,0,9,11,0,3,12,2,0,0,0,0,34,2,0,0
47,1,0,59,13,0,19,15,32,3,9,11,0,0,2,0,20,2,10,0
0,0,1,9,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0
1,0,0,6,0,1,3,2,0,0,2,2,0,6,0,0,7,0,0,0
21,0,0,14,10,2,9,6,11,2,4,2,0,0,1,0,12,3,0,0
4,0,0,5,6,0,2,3,1,2,1,0,0,0,0,0,12,1,0,0
3,0,0,11,2,0,1,0,0,0,0,0,0,37,0,0,0,0,0,0
5,0,0,3,2,0,1,2,3,1,2,0,0,0,0,0,4,0,0,0
6,0,0,12,1,1,1,2,1,2,1,0,0,0,0,0,0,1,0,0
14,0,0,2,4,0,6,3,7,2,4,0,0,0,0,0,7,1,0,0
5,0,2,11,3,1,1,0,0,4,2,0,0,0,0,0,3,0,0,0
4,0,0,2,0,0,3,2,0,4,3,2,0,0,1,0,2,2,0,0
0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0,9,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
3,0,0,7,2,0,0,0,2,1,1,2,0,0,0,0,2,0,1,0
7,0,0,5,1,0,2,0,4,0,1,1,0,0,0,1,4,1,0,0
18,0,0,0,4,0,3,2,5,3,5,6,0,0,0,0,7,2,0,0
7,0,1,6,1,0,4,1,0,4,0,0,0,0,0,0,5,0,0,0
5,0,0,12,3,1,1,0,8,1,1,1,0,0,0,0,3,1,0,0
11,0,0,1,1,0,0,1,2,1,2,1,0,0,0,0,14,1,0,0
48,0,0,2,15,0,11,5,2,0,4,6,0,0,1,0,10,1,0,0
0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
5,0,1,4,0,0,2,3,0,3,0,0,0,0,0,0,5,0,0,0
4,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0
1,0,0,13,2,0,2,0,0,1,1,0,1,5,0,0,5,1,0,0
11,1,0,21,2,0,3,1,4,3,1,2,0,0,0,0,4,0,5,0
0,0,0,8,1,0,1,1,0,1,0,0,0,0,0,1,2,1,0,0
8,0,0,123,1,0,3,2,0,2,7,6,0,18,0,0,1,0,0,3
22,0,2,309,8,1,14,4,3,2,3,2,0,2,0,0,7,1,0,0
16,0,0,9,4,1,3,5,20,2,4,3,0,0,0,0,8,2,0,0
131,0,0,46,23,6,48,16,1,52,11,17,0,2,2,0,50,10,0,0
15,0,0,4,2,0,5,6,4,3,5,5,0,0,0,0,10,3,0,0
8,0,0,56,5,0,4,0,4,17,3,0,0,0,0,0,7,0,0,0
24,0,0,5,4,0,3,3,4,1,1,1,0,0,0,0,6,1,0,0
0,0,0,0,0,1,0,1,3,3,2,0,0,5,0,0,3,0,0,0
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
17,0,0,7,3,1,3,2,7,1,6,2,0,0,0,0,14,0,0,0
32,0,0,8,3,0,12,2,7,0,10,1,1,0,1,0,6,2,0,0
4,0,0,11,3,0,2,2,0,4,5,3,0,0,0,0,2,1,0,0
14,0,0,9,2,0,3,2,5,3,4,0,0,0,0,0,5,0,0,0
2,1,0,0,3,0,1,1,0,3,2,0,0,0,0,0,3,0,0,0
5,0,0,23,1,0,4,1,0,0,4,0,0,12,0,0,4,0,0,0
2,0,0,4,0,0,2,3,0,0,1,0,0,0,0,0,2,0,0,0
0,0,0,46,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,3,1,0,2,0,1,0,2,1,0,0,0,0,2,0,0,0
2,0,0,2,0,0,3,0,0,0,2,0,0,0,0,0,4,0,0,0
9,0,0,689,2,1,3,2,0,1,2,0,0,7,0,0,6,1,0,0
3,0,1,6,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0
2,0,1,9,1,0,0,0,1,4,1,1,0,0,0,0,3,0,0,0
4,0,0,6,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0
3,0,1,4,1,0,1,0,0,3,0,1,0,0,0,0,1,1,0,0
28,0,0,35,5,0,6,4,0,6,11,12,2,6,0,0,8,0,0,0
13,0,0,4,3,1,7,6,12,2,4,3,0,0,0,0,5,0,0,0
33,0,0,6,6,0,5,2,0,3,3,10,0,0,0,0,13,1,0,0
4,0,0,4,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0
28,0,0,20,8,0,17,12,14,3,4,15,0,0,0,0,26,1,3,0
27,1,0,14,6,0,8,2,8,2,4,1,0,0,0,0,13,3,0,0
5,0,0,23,3,0,1,0,9,3,1,1,0,0,1,0,6,0,0,0
82,0,0,41,17,5,24,7,12,7,21,9,0,87,0,0,43,7,0,0
0,0,0,23,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,6
3,0,0,5,1,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0
7,0,0,11,2,0,9,2,0,0,2,1,0,0,1,0,5,2,0,0
2,0,0,1,1,4,3,0,15,0,8,0,0,0,0,0,3,2,0,0
3,0,0,9,6,0,1,1,3,0,6,5,0,0,0,0,9,0,0,0
2,0,0,4,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,0,0,12,3,0,5,0,5,0,0,1,0,0,0,0,4,1,0,0
4,0,0,3,6,3,5,1,5,2,3,0,0,0,0,0,3,0,0,0
10,0,0,7,0,0,2,2,0,1,3,2,0,0,3,0,2,1,0,0
26,0,0,2,2,1,6,1,1,0,1,2,0,0,0,0,2,0,0,0
0,0,0,15,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0
8,0,0,8,0,0,6,0,0,2,4,4,0,0,0,0,5,1,0,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42,0,1,4,6,0,6,5,14,1,8,0,0,0,0,0,16,3,0,0
2,0,0,52,0,0,0,0,0,0,1,0,0,53,0,1,2,0,0,0
16,0,0,45,5,0,7,5,0,1,2,0,1,24,0,0,9,6,0,0
9,0,0,5,2,0,3,4,0,7,5,2,0,0,0,0,0,0,0,0
11,0,0,6,2,1,1,0,1,2,3,0,0,0,0,0,4,1,0,0
24,0,0,9,2,0,1,7,0,2,6,1,0,0,0,0,3,3,0,0
4,0,0,0,0,0,0,0,6,1,2,1,0,0,0,1,1,0,0,0
1,0,0,5,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0
9,0,0,16,4,0,1,2,6,3,3,2,0,0,0,0,4,0,0,0
4,0,0,2,2,0,4,1,1,3,1,1,0,0,0,0,3,1,0,0
11,0,0,6,4,0,5,1,13,2,4,3,0,0,1,0,6,3,0,0
4,0,0,71,0,0,3,2,0,2,11,2,0,2,0,0,5,0,0,3
14,0,0,27,5,0,0,2,0,0,2,2,0,0,0,0,2,0,0,0
10,0,0,22,10,0,1,0,18,0,1,6,0,50,0,0,15,1,0,0
38,0,0,9,2,0,13,3,2,1,6,4,0,0,0,0,1,0,0,0
1,0,2,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
62,0,0,72,20,2,27,2,26,3,7,6,0,3,2,0,33,4,0,3
14,0,0,4,5,1,0,0,3,1,0,3,0,0,0,0,10,0,0,0
18,1,0,11,3,0,5,0,2,1,1,0,0,0,0,0,9,2,0,0
6,0,1,5,1,0,2,0,0,4,1,1,0,0,0,0,1,0,0,0
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
11,0,0,8,2,0,1,1,1,1,0,1,0,0,0,0,2,1,0,0
6,0,0,4,4,0,2,1,4,1,2,2,0,0,0,0,5,0,8,0
12,0,0,3,7,0,4,0,1,1,6,0,1,2,1,0,9,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,16,2,1,1,0,4,3,1,0,0,0,0,0,6,1,0,0
62,0,0,94,12,0,28,10,11,3,22,9,1,134,0,0,24,6,0,0
2,0,0,0,2,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0
1,0,1,7,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
3,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0
10,0,0,5,4,0,0,0,0,2,0,1,1,0,0,0,3,0,0,0
3,0,0,4,1,0,5,2,0,3,4,0,0,0,0,0,4,2,0,0
3,0,0,8,2,0,0,2,0,0,1,0,1,1,0,0,6,2,0,0
11,0,2,1,4,1,1,2,3,3,1,2,0,0,0,0,6,2,0,0
8,0,0,8,0,0,2,0,0,1,0,3,0,0,0,0,2,1,0,0
6,0,0,5,1,0,0,1,4,1,2,2,0,0,0,0,6,1,0,0
14,0,0,3,2,0,4,1,3,1,3,0,0,0,0,0,2,0,0,0
12,0,0,23,4,0,8,1,4,3,3,0,0,0,1,0,10,4,0,0
3,1,0,18,1,0,2,0,0,1,2,2,0,0,0,0,2,0,1,0
5,0,0,2,2,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0
8,0,0,0,1,0,2,3,2,1,0,2,0,0,0,0,2,0,0,0
40,0,0,119,0,0,9,7,2,2,9,0,0,1,0,0,5,0,0,3
17,0,0,9,4,0,5,1,3,0,2,3,0,0,0,0,10,0,0,0
5,0,0,237,1,0,3,1,0,1,0,0,1,0,0,0,2,0,0,0
4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,7,0,0,0
0,0,0,8,3,0,1,2,0,3,2,3,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
1,0,0,5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
6,0,0,5,3,0,2,3,0,3,1,0,1,0,0,0,0,0,0,0
10,0,0,1,1,0,3,1,0,4,1,1,0,0,0,0,9,0,0,0
0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,0,0,7,1,0,4,1,1,3,4,1,0,0,0,0,1,0,0,0
0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,0,16,6,0,2,3,1,7,9,3,0,0,0,0,0,3,0,0
1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
4,0,0,7,0,0,1,1,4,8,1,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
1,0,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,40,0,0,0,0,3,2,1,0,0,0,0,0,1,0,0,0
4,0,0,4,5,0,0,1,0,3,1,3,0,0,0,0,1,0,0,0
0,0,0,2,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0
3,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,4,0,0,0
6,0,0,2,2,0,1,2,0,1,2,0,0,0,0,0,1,0,0,0
4,0,0,5,1,0,3,0,2,1,1,2,0,0,0,0,2,1,0,0
0,0,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0,0,4,2,0,1,0,8,1,1,6,0,0,0,0,9,1,1,0
0,0,0,11,2,0,1,13,0,1,1,0,0,0,0,0,0,1,5,0
0,0,0,9,4,0,0,0,3,2,2,1,0,0,0,0,2,2,0,0
21,0,0,12,3,0,6,3,0,2,11,5,0,0,1,0,11,2,0,0
2,0,1,12,3,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0
5,0,0,12,1,0,5,1,0,0,2,1,0,2,0,0,4,0,0,0
3,0,0,122,7,0,2,0,5,0,0,2,0,0,0,0,1,0,0,0
3,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,0,0
0,0,0,8,3,0,1,2,0,3,2,3,0,0,0,0,0,0,0,0
12,0,0,28,0,0,4,5,10,7,8,3,0,0,0,0,8,1,0,0
86,0,3,38,24,1,35,5,16,5,14,19,0,65,0,0,41,6,0,0
4,0,0,0,0,1,2,0,0,1,4,1,0,0,0,0,0,0,0,0
5,0,0,0,2,0,2,0,1,3,2,0,0,0,0,0,4,0,0,0
7,0,0,19,6,0,2,1,4,5,3,1,0,0,0,0,4,3,0,0
3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
89,2,11,65,7,0,11,5,0,1,19,8,0,0,0,0,35,3,0,0
1,0,0,7,3,0,0,0,0,5,8,2,0,0,0,0,2,1,0,0
3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0
3,0,1,4,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9,0,1,7,2,0,2,0,0,4,1,3,0,0,0,0,3,0,0,0
11,0,0,0,8,3,4,3,4,0,0,1,0,0,0,0,14,2,0,0
5,0,0,1,2,0,1,1,7,2,2,3,0,0,0,0,4,0,0,0
72,0,0,5,7,0,21,7,25,0,5,18,0,0,0,0,22,6,0,0
26,0,0,10,9,0,10,1,8,1,3,2,0,0,0,0,8,3,0,0
2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,1,0
2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16,0,0,5,4,0,8,5,0,2,1,3,0,0,0,0,4,0,0,0
21,0,0,19,3,0,7,2,1,3,1,1,0,0,0,0,3,1,0,0
0,0,0,9,0,0,0,3,2,2,1,0,0,0,0,0,2,1,0,0
0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10,0,1,37,4,0,5,0,9,1,1,0,0,0,1,0,2,0,0,0
1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
6,0,0,5,2,0,1,1,0,3,2,0,0,0,0,0,4,2,0,0
3,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,2,0,0,0
9,0,1,24,5,0,5,4,3,12,5,3,0,0,0,0,1,3,0,0
0,0,1,10,0,0,1,0,1,2,0,0,0,0,1,0,2,0,0,0
13,0,0,19,2,0,6,0,0,0,5,1,0,39,0,0,5,1,0,0
31,0,0,6,7,6,19,3,9,1,14,1,1,0,0,0,7,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,12,5,0,1,0,3,2,4,0,0,0,0,0,5,2,0,0
2,0,1,12,3,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0
1,0,0,6,2,0,1,2,0,2,7,0,1,0,0,0,1,2,0,0
3,0,0,17,3,0,0,2,2,3,3,1,0,0,0,0,2,3,0,0
6,0,0,8,1,0,2,2,0,0,1,0,0,15,1,0,3,1,0,0
75,1,0,59,15,0,32,12,14,0,23,6,1,18,3,0,81,8,0,0
40,0,0,15,6,3,20,6,26,2,16,3,0,0,0,0,11,0,0,0
25,0,1,34,12,0,3,1,0,2,5,0,0,0,0,0,11,7,0,0
1,0,0,7,1,0,0,0,3,1,1,0,0,0,1,0,2,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7,0,0,55,2,0,7,8,2,7,6,2,0,3,1,0,4,2,0,0
3,0,0,6,3,0,2,4,3,0,0,2,0,0,0,0,9,0,0,0
3,0,0,61,1,0,5,2,1,0,3,8,0,0,0,0,11,0,0,0
3,0,0,2,0,0,1,0,4,1,2,2,0,0,3,0,4,0,0,0
10,0,0,2,1,0,1,2,1,3,1,1,0,0,0,0,0,2,0,0
3,0,0,2,1,0,1,1,3,1,1,0,0,0,0,0,6,0,2,0
7,0,0,15,0,0,0,0,4,2,3,1,0,0,1,0,4,0,0,0
8,0,0,11,1,0,1,1,4,2,2,0,0,0,1,0,5,0,0,0
0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5,0,0,3,1,0,1,0,0,0,3,3,0,13,1,0,0,0,0,0
4,0,0,6,4,0,2,1,4,2,2,0,0,0,0,0,6,0,0,0
12,0,0,6,2,0,4,2,0,4,0,0,0,0,0,0,2,1,0,0
10,0,0,38,4,0,1,4,10,2,8,0,0,5,0,0,5,2,0,3
41,0,6,743,9,0,10,11,19,2,6,3,0,3,0,0,23,2,0,0
4,0,0,56,2,0,3,2,0,2,7,2,0,1,0,0,13,0,0,3
8,0,0,5,0,0,4,1,5,2,3,2,0,0,0,0,3,0,0,0
61,0,0,88,9,1,26,3,10,8,5,7,0,82,0,0,33,5,0,0
1,0,0,8,0,0,3,2,0,2,1,0,0,0,0,0,3,0,0,0
1,0,0,8,2,0,1,1,0,0,2,1,0,4,0,0,2,0,0,0
2,0,0,8,2,0,2,1,0,2,3,1,0,3,0,0,2,0,0,0
1,0,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
4,0,0,23,3,0,1,1,6,4,3,2,0,0,0,0,11,0,0,0
9,0,0,18,2,0,2,1,5,1,0,2,0,0,1,0,2,0,0,0
59,0,0,33,11,0,18,5,1,2,11,1,0,30,0,0,11,1,0,0
28,0,0,17,7,1,16,3,6,3,2,1,0,0,0,0,9,2,0,0
19,2,0,29,5,0,0,2,10,6,3,1,0,0,0,0,7,2,0,0
4,0,0,7,1,0,2,3,0,0,5,1,0,11,0,0,1,0,0,0
1,0,0,1,1,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0
23,0,0,9,8,1,7,1,10,1,4,2,0,0,0,0,9,1,0,0
17,0,0,9,4,0,5,4,0,2,2,0,0,0,0,0,4,0,0,0
1,0,0,0,1,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0
8,0,0,7,0,1,1,1,2,5,2,3,0,0,0,0,4,1,0,0
1,0,0,62,1,0,1,2,0,0,0,0,0,6,0,0,2,0,0,0
0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,0,11,0,0,0,1,0,3,0,0,0,0,1,0,4,2,0,0
4,0,0,57,0,0,1,3,0,2,7,0,0,17,0,0,7,0,0,3
1,0,0,0,0,0,2,0,2,1,2,0,0,0,0,0,1,0,2,0
11,1,0,49,0,0,3,13,5,3,1,1,0,0,0,0,2,0,5,0
11,1,0,22,0,0,2,1,8,3,2,1,0,0,0,0,1,0,7,0
5,0,0,0,2,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0
2,0,0,2,0,0,3,0,0,1,2,0,0,10,0,0,0,0,0,0
8,0,0,9,3,0,3,0,1,0,1,2,0,0,0,0,5,1,0,0
3,0,0,2,1,0,1,0,3,1,2,0,0,0,0,0,2,0,2,0
3,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,3,0,0,0
8,2,0,3,1,0,0,1,1,2,0,2,0,0,0,0,3,2,0,0
1,0,0,5,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0
15,0,0,13,1,0,8,1,4,2,0,0,0,0,0,0,11,1,0,0
18,0,0,11,3,0,6,4,1,1,2,3,0,22,0,0,5,3,0,0
18,0,1,14,3,0,1,4,1,24,3,2,0,0,0,1,2,3,0,0
18,0,1,21,10,0,6,5,0,21,4,4,0,0,0,0,5,1,0,0
89,0,0,82,23,10,28,10,4,60,15,7,0,2,2,0,35,12,0,0
3,0,0,12,1,0,0,0,2,0,2,1,0,0,0,0,6,2,0,0
1,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0
4,0,0,4,0,0,0,3,0,0,1,0,0,1,0,0,2,0,0,0
3,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,2,1,0,1,3,3,1,1,0,0,0,0,1,0,0,0
2,0,0,54,2,0,1,2,0,0,7,0,0,1,0,0,7,0,0,3
19,0,0,25,8,1,3,1,19,2,6,5,0,0,0,0,9,2,0,0
5,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
55,2,0,17,16,6,21,3,11,0,5,2,0,0,0,0,22,11,0,0
16,0,0,7,5,0,2,2,6,3,3,2,0,0,0,0,2,0,0,0
7,0,0,6,3,0,1,2,13,3,5,2,0,0,0,0,10,0,0,0
0,0,0,9,4,0,2,2,0,4,4,5,0,0,0,0,0,1,0,0
17,0,0,13,3,0,3,3,5,1,0,0,0,0,0,0,5,1,0,0
2,0,0,8,2,0,2,1,0,2,3,1,0,3,0,0,2,0,0,0
1,0,1,10,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0
7,0,0,3,3,1,3,0,7,3,0,0,0,0,0,0,3,1,0,0
4,0,0,11,2,0,3,1,4,2,2,0,0,0,0,0,1,1,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,18,2,0,0,0,0,1,0,2,0,123,0,0,0,0,0,0
5,1,0,21,3,0,1,2,1,1,3,1,0,0,0,0,6,4,0,0
9,0,0,0,4,0,3,2,4,1,1,0,0,0,0,0,3,0,0,0
1,0,0,3,1,1,1,0,0,4,0,1,0,3,0,0,1,2,0,0
9,0,1,16,5,0,3,3,0,5,5,3,0,0,0,0,5,1,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,3,0,2,1,2,2,2,0,0,0,0,0,1,0,0,0
9,0,0,1,2,0,2,0,3,2,1,1,0,0,0,0,5,0,0,0
14,0,1,20,2,0,7,0,0,5,2,1,0,0,0,0,10,0,0,0
5,0,0,6,6,0,0,0,3,2,1,0,0,0,0,0,1,0,0,0
3,0,0,2,0,0,2,1,0,2,1,1,0,3,0,0,0,0,0,0
3,0,0,6,1,0,0,1,1,3,3,1,0,0,0,0,1,0,0,0
0,0,0,5,2,0,1,2,0,2,2,3,0,0,0,0,0,0,0,0
4,0,0,94,1,0,1,2,0,2,7,4,0,10,0,0,3,0,0,3
0,0,0,5,2,0,1,2,0,2,2,3,0,0,0,0,0,0,0,0
67,0,0,17,12,3,16,6,30,1,4,4,0,0,0,0,32,7,0,0
2,0,0,12,1,0,1,0,2,3,1,2,0,0,0,0,1,1,0,0
2,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,4,0,0,0
21,0,0,2,4,0,7,1,5,0,11,1,0,0,1,0,3,0,0,0
0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,0,0,7,7,0,8,10,0,1,4,0,0,0,0,0,13,0,0,0
6,0,0,34,2,0,3,2,0,2,7,0,0,0,0,0,1,0,0,3
76,1,0,59,15,0,33,12,14,2,24,6,1,18,3,0,81,8,0,0
3,0,0,1,3,0,1,1,1,2,1,1,0,0,0,0,2,0,0,0
0,0,0,2,0,1,1,0,3,1,0,0,0,0,0,0,2,0,2,0
21,0,0,8,5,0,2,0,6,2,4,2,0,0,0,0,8,0,0,0
6,0,0,0,0,0,1,0,7,1,1,2,0,0,0,0,6,1,0,0
1,0,0,4,2,0,1,2,0,3,3,0,1,0,0,0,3,1,0,0
5,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,3,0,0,0
1,0,0,8,0,0,3,0,0,2,1,1,0,0,0,0,3,0,0,0
9,0,0,16,4,1,3,1,8,1,3,2,0,0,2,0,8,1,0,0
50,0,0,11,7,0,20,4,0,2,3,1,0,0,0,0,20,3,0,0
83,1,0,19,13,0,30,7,25,0,8,7,0,0,0,0,28,7,0,0
11,0,0,6,0,0,3,2,0,0,3,1,0,18,0,0,2,0,0,0
3,0,0,0,1,1,0,0,3,1,0,1,0,0,0,0,4,0,0,0
16,0,0,5,2,0,6,1,4,2,1,0,0,0,0,0,7,0,0,0
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
5,0,1,10,1,3,2,0,6,2,1,0,0,0,1,0,4,0,0,0
14,0,0,0,3,0,2,1,0,1,1,0,0,0,0,0,2,0,0,0
5,0,0,2,3,0,3,1,0,1,2,0,0,8,0,0,4,1,0,0
2,0,0,9,3,0,1,0,0,1,0,1,0,44,0,0,0,1,0,0
36,2,0,38,9,0,9,1,0,3,0,4,0,0,0,0,18,6,0,0
1,0,0,2,1,1,1,0,2,0,2,0,0,0,0,0,4,0,0,0
8,0,0,1,3,0,4,1,0,0,0,0,0,10,0,0,4,0,0,0
6,0,0,8,1,0,6,0,0,1,1,0,0,0,0,0,4,0,0,0
14,0,0,8,2,1,6,2,14,1,8,0,0,0,0,0,5,2,0,0
69,0,0,23,14,7,17,2,7,1,3,0,0,0,0,0,36,2,0,0
5,0,0,3,1,0,2,0,0,1,1,1,0,0,0,0,6,2,0,0
